review,rating,date,clean_review,polarity,sentiment
the best app in world 🌍,5,2026-02-26 18:18:08,the best app in world ,1.0,Positive
"Beautiful and wonderful, you'll love it 🤙🏻😓",5,2026-02-26 18:12:15,beautiful and wonderful youll love it ,0.7833333333333333,Positive
love it,5,2026-02-26 18:11:29,love it,0.5,Positive
"I do not like this app for the fact that I constantly get violations for saving photos to my board. If the photo is violating something you should just delete it, Pinterest shouldn't let it exist on Pinterest so then you can punish random people for accidentally saving a photo. This is especially stupid cuz it's so easy to accidentally save a photo on Pinterest. On top of that the pictures I'm getting violations for aren't even graphic it's literally a Tattoo and a Minecraft build.",1,2026-02-26 18:10:19,i do not like this app for the fact that i constantly get violations for saving photos to my board if the photo is violating something you should just delete it pinterest shouldnt let it exist on pinterest so then you can punish random people for accidentally saving a photo this is especially stupid cuz its so easy to accidentally save a photo on pinterest on top of that the pictures im getting violations for arent even graphic its literally a tattoo and a minecraft build,-0.09444444444444444,Negative
"RIP, lost to IA",1,2026-02-26 18:07:45,rip lost to ia,0.0,Neutral
One of the Greatest app ever developed. Take a bow 🗿,5,2026-02-26 17:50:20,one of the greatest app ever developed take a bow ,0.55,Positive
I just love this app 💕,5,2026-02-26 17:47:37,i just love this app ,0.5,Positive
Very quick.,4,2026-02-26 17:45:58,very quick,0.43333333333333335,Positive
"I often find it difficult to locate a ""category"" of items or ideas relating to what I opened the app to find. Frequently my searches come back with either unrelated things or nothing at all.",4,2026-02-26 17:45:15,i often find it difficult to locate a category of items or ideas relating to what i opened the app to find frequently my searches come back with either unrelated things or nothing at all,-0.13333333333333333,Negative
love the DIY ideas & free patterns,5,2026-02-26 17:42:42,love the diy ideas free patterns,0.45,Positive
Im getting tired of this app tbh. First they add annoying ads and now the videos i post are muted because of copyright claims and i can do nothing about it. atleast bring back your own music library option!!,1,2026-02-26 17:32:21,im getting tired of this app tbh first they add annoying ads and now the videos i post are muted because of copyright claims and i can do nothing about it atleast bring back your own music library option,-0.07000000000000002,Negative
Satisfying 🙏🏼😁,5,2026-02-26 17:24:48,satisfying ,0.5,Positive
awesome,4,2026-02-26 17:18:38,awesome,1.0,Positive
"Pinterest has lots of good things and helpful things, Scriptures, kitchen helps, decor ideas, Sunday School craft ideas....Bible helps...food nutrition...all in one place.",5,2026-02-26 17:14:56,pinterest has lots of good things and helpful things scriptures kitchen helps decor ideas sunday school craft ideasbible helpsfood nutritionall in one place,0.7,Positive
I am in love..🩷🩷🩷,5,2026-02-26 17:13:13,i am in love,0.5,Positive
its verry good,5,2026-02-26 17:12:52,its verry good,0.7,Positive
nice app,5,2026-02-26 17:06:01,nice app,0.6,Positive
video is not playing properly 😔🤬😡😤😠🧐🤬🤨😒,1,2026-02-26 17:03:33,video is not playing properly ,0.0,Neutral
loved the app tooo much!! perfect for a glow up and aesthetics!!💗✨,5,2026-02-26 17:01:15,loved the app tooo much perfect for a glow up and aesthetics,0.85,Positive
wow,5,2026-02-26 17:00:00,wow,0.1,Positive
"probably my favorite app. I get great ideas for everything and anything. crafts, decor, recipes, garden, clothes.",5,2026-02-26 16:59:04,probably my favorite app i get great ideas for everything and anything crafts decor recipes garden clothes,0.65,Positive
Nothing loads so I uninstalled and reinstalled. Now I'm unable to even login,1,2026-02-26 16:55:05,nothing loads so i uninstalled and reinstalled now im unable to even login,-0.5,Negative
"can you guys fix that glitches that keep making pin disappear every time i move to another board, i lost around 500 pin under 5 day, my issues it's just fix the moving pin to another boards, have a single board that say ""119 pin"" but I can't see non of them because they are invisible",1,2026-02-26 16:41:13,can you guys fix that glitches that keep making pin disappear every time i move to another board i lost around pin under day my issues its just fix the moving pin to another boards have a single board that say pin but i cant see non of them because they are invisible,-0.07142857142857142,Negative
Now showing Nude advertisement. Worst!,1,2026-02-26 16:32:00,now showing nude advertisement worst,-1.0,Negative
I love this app and its a useful app. I can get wallpaper to DP.,5,2026-02-26 16:30:17,i love this app and its a useful app i can get wallpaper to dp,0.4,Positive
best for any type of photo best in everything,5,2026-02-26 16:23:14,best for any type of photo best in everything,1.0,Positive
"crashes when I use hastags In description when i post something, double hastags crash the app all together, brackets dont show up as hastags on the app but is fine on web and the posts i upload dont show up publically eventho my profile is set to public and a lot of bugs...A LOT OF BUGS, at this point it's a glorified other website image link saver for stuff to get dmca'd than you actually posting your own stuff. sad:(",2,2026-02-26 16:21:26,crashes when i use hastags in description when i post something double hastags crash the app all together brackets dont show up as hastags on the app but is fine on web and the posts i upload dont show up publically eventho my profile is set to public and a lot of bugsa lot of bugs at this point its a glorified other website image link saver for stuff to get dmcad than you actually posting your own stuff sad,0.05595238095238094,Positive
very good app,5,2026-02-26 16:20:59,very good app,0.9099999999999999,Positive
it's good I just think we should be able to download videos.,5,2026-02-26 16:18:11,its good i just think we should be able to download videos,0.6,Positive
I love it,5,2026-02-26 16:14:14,i love it,0.5,Positive
"This app is too good for aesthetic images and videos. The layout is too good. Everything is awesome and aesthetic! If you are looking for aesthetic, eye-catching and stunning images, then I would surely recommend this app.",5,2026-02-26 16:13:12,this app is too good for aesthetic images and videos the layout is too good everything is awesome and aesthetic if you are looking for aesthetic eyecatching and stunning images then i would surely recommend this app,0.6799999999999999,Positive
aesthetic vibes,5,2026-02-26 16:10:35,aesthetic vibes,0.0,Neutral
Sensational.. inspiring nd explores creativity in Godliness 💞🔥👣🙏,4,2026-02-26 16:07:45,sensational inspiring nd explores creativity in godliness ,0.5833333333333333,Positive
"excellent , i am finding products i have been looking for !! Thanks",5,2026-02-26 16:03:20,excellent i am finding products i have been looking for thanks,0.6,Positive
I love how I can save everything in its own board to keep things organized. So user friendly! I can always find exactly what I'm looking for by searching for key words.,5,2026-02-26 15:57:41,i love how i can save everything in its own board to keep things organized so user friendly i can always find exactly what im looking for by searching for key words,0.34500000000000003,Positive
I love it,3,2026-02-26 15:51:06,i love it,0.5,Positive
favourite app of genz's,5,2026-02-26 15:48:49,favourite app of genzs,0.0,Neutral
"I generally liked Pinterest because I helps me with creating layouts for my devices. However, within a day or so, the algorithm seems to have been changed and now I almost exclusively see pins I have never shown any interest in. This is VERY contraproductive and makes the app close to useless... please, whatever you did, change it back. for every 4 pins I see 2 sponsored posts and 1 ad, too. I'll have to search for a better alternative if this stays...",1,2026-02-26 15:47:39,i generally liked pinterest because i helps me with creating layouts for my devices however within a day or so the algorithm seems to have been changed and now i almost exclusively see pins i have never shown any interest in this is very contraproductive and makes the app close to useless please whatever you did change it back for every pins i see sponsored posts and ad too ill have to search for a better alternative if this stays,0.05000000000000001,Positive
