review,rating,date
"This app has become entirely overtaken by AI slop. It's impossible to find anything real nowadays. The search function is now useless, all it pulls up are sponsored shopping links and irrelevant content. Pinterest's good days are behind it & it breaks me heart to see the sorry state it's in.",1,2026-02-26 15:27:51
I can't open my account and after accidentally uninstalling it I installed it again and still I can't find my pervious account and I tried making it again but it's not happening,1,2026-02-26 15:27:17
It takes a lot of time that the data goes on,2,2026-02-26 15:23:52
"it's super glitchy and it won't work/load, it freezes often, I tried using the website on PC and laptop, won't work. I tried the app on my phone, again, it won't work. This ain't about network either because I kept trying to load in while moving places, right now I'm in a different town, still won't work. My WiFi is good.",1,2026-02-26 15:21:47
nice🤩,5,2026-02-26 15:15:18
I love to use it,5,2026-02-26 15:07:50
EXCELLENT!! I have no words!✨️🎀🥹,5,2026-02-26 15:07:44
I like it even i need to find a subject its comes up with lots of different pages taking some for that and this,4,2026-02-26 14:58:18
my Pinterest account is not working! and successfully uninstalled! literally a bad app!🙂👎🏻,1,2026-02-26 14:47:27
Excellent,5,2026-02-26 14:42:59
good and helping app,5,2026-02-26 14:40:59
i search for latest design and backgruond,5,2026-02-26 14:39:42
it is most and more good not good it's best as ever,5,2026-02-26 14:38:20
I like this app very much it is usefull,5,2026-02-26 14:36:07
"You really need to be able to filter the AI out. Its fine sometimes, but some searches (like Mysic Forest) returns practically ALL AI and I'm looking for an artists rendering- which is what Pinterest used to be for. Keep the AI, but you already mark AI images. let us filter them out of searches.",1,2026-02-26 14:35:33
This app is soo good 😊 And don't contain any kind of ads so from my side it is 5/5 🫶🏻🫀🫧,5,2026-02-26 14:34:21
it is not working properly bad app Request to make changes in it to work properly,3,2026-02-26 14:18:47
very nice,5,2026-02-26 14:12:27
it wasn't a good experience because where it says how old are you i put my real age but it's not working what can i do,1,2026-02-26 14:11:54
"Glad to hear you think Pinterest is amazing! It's such a great platform for finding inspiration, whether it's for home decor, fashion, recipes, or DIY projects. Have you found any favorite boards or ideas that you're currently obsessed with on Pinterest?",5,2026-02-26 14:06:46
"It's perfect omggg.Im addicted to this app it gives PERFECT results Everytime!!!!!But though,i Don't get a notification when i get messages,but that's fine!.I only wish pinterest could have reels!!it would be 2x better!!",5,2026-02-26 13:57:43
verry inspiring lots of stuff to look at made a lot of friends on it,5,2026-02-26 13:55:52
I love Pinterest. Has projects that are interesting.,5,2026-02-26 13:39:48
SOOOO MANY ADS. IT IS A JOKE.,2,2026-02-26 13:37:48
very nice,4,2026-02-26 13:32:25
it hard to open,2,2026-02-26 13:30:33
Its amazing 👏,5,2026-02-26 13:29:09
"Apesar de a função do Pinterest ser bem cumprida, uma plataforma que se diz para pessos de no mínimo 12 anos, que dentro das suas próprias políticas em relação aos usuários os impede de colocar imagens com teor sexual não deveria se sentir na liberdade de entupir seu aplicativo de anunciantes que usam sexualiação, objetificação, implicação sexual e conteúdo apelativo no geral. Além de que o aplicativo tá cheio de imagens de IA sem sinalização e o filtro contra a IA não funciona bem. Péssimo.",2,2026-02-26 13:01:34
my feed is not loading,1,2026-02-26 12:14:04
"can't add music to video's or pins ,if anybody know ,do reply.",4,2026-02-26 12:05:28
Great 👌,5,2026-02-26 12:00:15
absolutely amazing!! just...i kinda wish i could fix what i put my birthday as if i made a mistake or missclicked a different year or day,4,2026-02-26 11:39:03
aahhhhhhh I loved 😍,5,2026-02-26 11:25:17
I like it so much 😍,5,2026-02-26 11:20:15
"the most amazing app ever. using it since 8years . but of late the app has stopped responding. goes blank every now and then . reinstalled it again but no change. it has been almost a month or maybe since it isn't responding sometimes it does ,many a times it doesn't. I really love the app but the ongoing situation makes it difficult for me to use any anylonger.",2,2026-02-26 11:19:04
this very useful and fantastic please download the app,5,2026-02-26 11:03:28
"A very convenient app for artists like me who rely heavily on photo references, it's easy to use and you can literally find just about anything in here. Although a little thing I've found to be very annoying is the automatic reload when going back to your home page ( it also reloads automatically when you're switching from another app for me ), it sucks when you find a good picture and it disappears just before you save it to your boards.. Overall, the app is great.",5,2026-02-26 10:50:54
"i've been using this apps for so long and overall im happy with it, no complain at all.",5,2026-02-26 10:50:28
nice this app is so usefui,5,2026-02-26 10:46:01
such a gd app tho. like Pinterest 've everything what I want😭,1,2026-02-26 10:32:52
id rate it a 5 but the thing is the flagging system is stupid cuz i have gotten multiple violation pins for a supposed drawing gun tutorial labeling it as dangerous goods and possession ITS JUST A DRAWING TUTORIAL so what i want you to improve on is hiring an actual human to do the flagging instead of a dumb ai I EVEN SAVED THAT PIN ON A BOARD CALLED Drawing Ideas :D how much more innocent can it get and i keep getting violated for this pin so i beg of u pinterest to hire a human to do this,4,2026-02-26 10:29:02
best app ever saw,5,2026-02-26 10:26:40
very nice all item,5,2026-02-26 10:25:16
it is so helpful😺😺😺😺,5,2026-02-26 10:14:48
I like most of the styles. I am able to give them to my dressmaker to sew for me.,5,2026-02-26 10:08:19
thank you,5,2026-02-26 09:57:43
not so good because they are repeating username on ig and wallpapers,1,2026-02-26 09:43:21
I can't log in to my account.,5,2026-02-26 09:36:02
I like the ability to save information almost instantly and the ease of access to what I have saved. Pinterest is a great site!!,5,2026-02-26 09:26:32
l like this app 👍🏻,1,2026-02-26 09:26:29
yes good app and all but the ads these days?? i cant even use it properly because of all the 18+ ads that keep coming on no matter what i am searching or looking. it is so annoying and pisses me off. also the amount of glitches?? it just gets worse with every update. yeah pinterest just gets worse every day.,3,2026-02-26 09:14:13
good,5,2026-02-26 09:07:02
I just say that the Pinterest is my favorite app and I want to tell that I use a lot of apps but this is my favorite 🫶🏻,5,2026-02-26 09:06:26
please improve inbox chats and message it lags when you chat with someone and there is no gif and no theme changing option AND no call option wth pls improve 🙏🏻,4,2026-02-26 09:03:24
LOVE IT. for every inspo.,5,2026-02-26 08:53:36
best app I ever seen,5,2026-02-26 08:38:28
"I have reported an inappropriate ad a million times, yet I keep seeing it on my feed. At this point, no way this isn't intentional.",1,2026-02-26 08:31:00
good,4,2026-02-26 08:29:48
it helps me a lot 💗💗💗💗,5,2026-02-26 08:29:10
guddd..!!💌,4,2026-02-26 08:19:08
it is very superb app,5,2026-02-26 08:07:00
it very good,5,2026-02-26 07:43:31
block third party,4,2026-02-26 07:41:39
very slow loading and not working smoothly content stop coming at a point of time,2,2026-02-26 07:38:08
Bring back Boards on the main feed — the new update makes it harder to access them!”,1,2026-02-26 07:17:11
"PLEASE REMOVE THE ""STILL SEARCHING "" NOTIFICATION PLEASE ITS DRIVING ME CRAZY",1,2026-02-26 07:08:33
the sheet amount of ads that are displayed is insufferable. when scrolling on a pin all pins under it were ads and searches no actual pins. this is getting way out of hand and makes me not want to use the app.,3,2026-02-26 07:00:15
good,5,2026-02-26 06:50:56
I Like that bec is so cool,5,2026-02-26 06:47:02
it's the best app . that's all no words to describe it 🩷🫀🫂,5,2026-02-26 06:28:46
cool app hai,5,2026-02-26 06:20:32
wonderful 😊,5,2026-02-26 06:19:13
good,5,2026-02-26 06:16:39
I am new but I am sure that it is very useful app ❤️,5,2026-02-26 06:05:15
best app ever existed,5,2026-02-26 06:02:04
it doesn't open on my phone,2,2026-02-26 05:59:35
"Note out the app is super useful ,with lots of ideas and materials .But the reason for only one star is the unbalanced Audio issue that is carried out since past 5+ months and still not resolved ,i hope by this developers pay their attention on this issue",1,2026-02-26 05:46:28
you mast hai,5,2026-02-26 05:40:44
"Too much advertising, it`s. about 1/4 of page and make advertising looks like idea picture.",2,2026-02-26 05:37:37
will purchase,5,2026-02-26 05:34:17
best app for genz's..,5,2026-02-26 05:31:30
thats the best app for pins and loved it toooo much,5,2026-02-26 05:25:35
Ai? hell no,1,2026-02-26 05:19:48
love my Pinterest,5,2026-02-26 05:11:37
"Pinterest is a fun App, lots of info that's useful interesting, I love it. ♥️♥️♥️",5,2026-02-26 05:00:23
ok,5,2026-02-26 04:34:47
this app sucks now,1,2026-02-26 04:31:12
Very Good,5,2026-02-26 03:48:44
I do enjoy using this app. HOWEVER. I always get violation notices for pins I didn't even post. And most of the time those pins don't even violate the guidelines. It's really annoying. Please fix this or I'm lowering my rating to 1 star.,3,2026-02-26 03:39:06
very good,5,2026-02-26 03:35:08
universal excellent,5,2026-02-26 03:32:29
Very entertaining and great ideas. Love it.,5,2026-02-26 03:20:58
best application Pintrst,5,2026-02-26 03:15:41
nice directly addresses what a person is looking for and or needs. thank you,4,2026-02-26 03:11:05
nice,4,2026-02-26 03:07:28
I've had the same issue where there's a LOT of ads and it's to a point it's just annoying now. it's also hard to promote and getting keeping features like post info (interactions and clicks) behind business accounts sucks since I don't have a business or anything to promote; just my edits!,4,2026-02-26 02:56:14
great site for growth and ideas,5,2026-02-26 02:51:11
Uploading pins and it automatically disables comments and anyone else from seeing it. It is not inappropriate. This censorship is crazy. I've seen very vulgar pins get passed and yet ones that aren't harmful are immediately hidden. Fix this.,1,2026-02-26 02:49:49
It's fantabulous.,5,2026-02-26 02:41:12
I love this app. it helps me find new things today and helps me get ideas about stuff I want to do for school,5,2026-02-26 02:32:04
this is the great 😃👍🏻,5,2026-02-26 02:14:45
I like the variety and access to ANYTHING and Everything!,5,2026-02-26 01:58:47
best,5,2026-02-26 01:54:13
I just LuvLuvLuvAll the thingz on Pinterest!! it'z amazin!!,5,2026-02-26 01:52:50
"love this app,be careful of celebrities claiming to be the real person always look up the media accounts on Google and other app on ur phone before u text anyone",5,2026-02-26 01:49:43
"My favourite app. I love Pinterest. ""Pinterest is like a visual diary of ideas. It's where creativity meets inspiration - perfect for planning weddings, decorating homes 🏠, or finding fashion trends 👗.",5,2026-02-26 01:48:26
"There as been a glitch in the comments when putting numbers or typing certain letters as capitals, and also some ads randomly popping up on the sides are annoying and sometimes very inappropriate no matter how many times I report them. (Edit) Now I can hardly change my username to anything at all without it saying ""Username can only contain numbers and letters"" or ""stick to your brand name""",2,2026-02-26 01:34:46
